sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,pl_bmasse_missing,pl_rade_missing,pl_orbper_missing,pl_orbsmax_missing,pl_orbeccen_missing,st_teff_missing,st_rad_missing,st_mass_missing,st_met_missing,st_logg_missing,sy_dist_missing,ra_missing,dec_missing,pl_bmasse_log,pl_rade_log,pl_orbper_log,pl_orbsmax_log,pl_eqt_log,sy_dist_log,st_mass_log,st_rad_log,st_teff_log
1,1,Transit,1.256,0.0198,2.28,187.5197,0.086,1114.0,Unknown,3924.0,0.69,0.51,0.02,4.46,351.612262,1.3375909,282.308,15.982,12.091,15.0082,1,0,0,0,1,0,0,0,1,0,0,0,0,5.23920251071117,1.1878434223960523,0.8135933336358124,0.01960652963891831,7.016609683894219,5.646534645054077,0.412109650826833,0.5247285289349821,8.275121630216509
1,1,Transit,12.4551225,0.1016,8.676,82.6358,0.0697,650.0,Unknown,5282.0,0.82,0.9,0.098,4.57,351.1353785,-5.1641451,233.237,12.697,10.668,12.4462,0,0,0,0,0,0,0,0,0,0,0,0,0,4.426471658091573,2.2696485927477807,2.599359888559572,0.09676366843230803,6.478509642208569,5.4563334233138825,0.6418538861723948,0.598836501088704,8.572249397164315
1,1,Transit,5.424865,0.1159,5.04,1175.971,0.0,903.0,M3.3,3540.0,1.05,0.56,0.02,4.46,242.5613635,-19.3193831,139.268,15.838,10.026,14.157,0,0,0,1,0,0,0,0,1,1,0,0,0,7.0706994680442445,1.7984040119467235,1.8601756188873835,0.10966125420951849,6.806829360392176,4.943554878413633,0.44468582126144574,0.7178397931503169,8.172164452111904
1,1,Transit,13.774798,0.1159,2.77,187.5197,0.086,969.0,Unknown,6232.0,1.5,1.23,-0.03,4.18,126.8968265,11.6674131,160.125,9.608,8.412,9.51275,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3270750014599193,2.692922891455894,0.10966125420951849,6.877296071497429,5.082180461259352,0.8020015854720274,0.9162907318741551,8.73761303680885
1,2,Transit,9.398977,0.1159,1.79,187.5197,0.086,909.0,Unknown,5994.0,1.06,1.1,0.08,4.43,132.7376431,13.170269,211.43,11.305,9.804,11.1945,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.0260415958332743,2.34170743592452,0.10966125420951849,6.813444599510896,5.358612522331792,0.7419373447293773,0.7227059828014898,8.698681067461614
1,2,Transit,22.996591,0.1159,2.72,187.5197,0.086,673.0,Unknown,5994.0,1.06,1.1,0.08,4.43,132.7376431,13.170269,211.43,11.305,9.804,11.1945,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3137236682850553,3.177911778592406,0.10966125420951849,6.513230110912307,5.358612522331792,0.7419373447293773,0.7227059828014898,8.698681067461614
1,1,Transit,17.70632,0.1159,2.2,187.5197,0.086,266.0,Unknown,3315.0,0.28,0.27,0.09,4.97,135.8832666,14.2504994,123.202,13.4165,12.638,16.4791,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1631508098056809,2.9288614346766884,0.10966125420951849,5.58724865840025,4.8219092724293064,0.23901690047049992,0.2468600779315258,8.106514516255185
1,1,Transit,14.759287,0.1159,6.18,187.5197,0.086,826.0,Unknown,5880.0,1.22,1.06,0.07,4.29,136.7892752,15.2056765,343.99,12.073,10.596,11.9866,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.9712993830601329,2.7574298422895716,0.10966125420951849,6.717804695023691,5.843515431104025,0.7227059828014898,0.7975071958841881,8.679482094459956
1,1,Transit,5.113981,0.1159,5.65,187.5197,0.086,1380.0,Unknown,6502.0,1.49,1.36,0.17,4.22,136.4894259,16.3255146,371.823,11.842,10.234,11.3479,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.8946168546677629,1.8105781158419625,0.10966125420951849,7.2305631534092925,5.921103776187331,0.8586616190375187,0.9122827104766162,8.780018887869153
1,1,Transit,12.283211,0.1159,2.21,187.5197,0.086,949.0,Unknown,6222.0,1.33,1.23,0.1,4.28,129.3896679,16.5220648,557.993,12.556,11.281,12.4741,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1662709371419244,2.586500906989947,0.10966125420951849,6.856461984594587,6.326136950715334,0.8020015854720274,0.8458682675776092,8.736007384569218
1,1,Transit,21.194733,0.1159,1.22,187.5197,0.086,569.0,Unknown,5424.0,0.8,0.86,-0.17,4.56,133.8382032,16.7940663,239.289,12.803,10.796,12.5114,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.7975071958841881,3.0998550084772134,0.10966125420951849,6.345636360828596,5.481842365581473,0.6205764877251099,0.5877866649021191,8.59877317840866
1,1,Transit,16.273563,0.1159,2.62,187.5197,0.086,850.0,Unknown,5869.0,1.32,0.94,-0.27,4.17,127.761137,16.9004702,421.636,12.385,10.804,12.2299,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.2864740258376797,2.8491771824021637,0.10966125420951849,6.7464121285733745,6.046511288491758,0.6626879730752367,0.8415671856782186,8.677609912822142
1,1,Transit,3.850614,0.1159,1.03,187.5197,0.086,783.0,Unknown,4558.0,0.63,0.66,-0.23,4.65,124.3609294,17.0241557,156.951,13.322,10.613,13.0455,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.708035793053696,1.5791052948746935,0.10966125420951849,6.664409020350408,5.062284858345495,0.5068176023684519,0.48858001481867097,8.424858580213442
1,1,Transit,19.507428,0.1159,1.92,187.5197,0.086,508.0,Unknown,4857.0,0.72,0.74,-0.11,4.59,130.082542,18.6929046,360.36,14.487,12.173,14.3436,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.0715836162801904,3.020787161977962,0.10966125420951849,6.2324480165505225,5.889874691346349,0.5538851132264376,0.5423242908253617,8.488382109562117
1,1,Transit,2.9956348,0.0442,13.75,187.5197,0.086,1687.0,Unknown,6168.0,1.42,1.16,0.01,4.2,127.5787231,22.2359194,348.646,11.447,10.193,11.4357,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,2.691243082785829,1.385202465218468,0.04325104199431494,7.431299675155903,5.856921214072998,0.7701082216960736,0.883767540168595,8.72729202920964
1,1,Transit,29.740451,0.1159,3.36,187.5197,0.086,606.0,Unknown,5532.0,1.13,0.93,0.08,4.3,127.9373409,19.0745863,738.136,14.428,12.435,14.1327,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.4724720573609429,3.4255794094406915,0.10966125420951849,6.408528791059498,6.605481936492622,0.6575200029167941,0.7561219797213337,8.618485442898109
1,1,Transit,36.552551,0.1159,3.21,187.5197,0.086,598.0,Unknown,5817.0,1.16,0.98,-0.05,4.3,130.4971951,19.9166357,421.408,12.725,11.17,12.5585,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.43746264769429,3.625741311987812,0.10966125420951849,6.395261598115449,6.045971671606643,0.6830968447064438,0.7701082216960736,8.668711839055147
1,1,Transit,11.561052,0.1159,2.03,187.5197,0.086,861.0,Unknown,5920.0,1.09,1.01,-0.06,4.36,133.1218996,21.2386816,208.357,11.338,9.71,11.0702,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1085626195212777,2.530600915494334,0.10966125420951849,6.759255270663693,5.344040928734432,0.6981347220709844,0.7371640659767197,8.686260632531775
1,2,Transit,2.787174,0.1159,1.65,187.5197,0.086,653.0,Unknown,3804.0,0.46,0.49,-0.1,4.8,134.2021746,21.5026882,166.169,16.01,11.855,15.1312,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.9745596399981308,1.3316200945237673,0.10966125420951849,6.483107351457199,5.11900527676209,0.3987761199573678,0.3784364357202451,8.244071270295786
1,2,Transit,7.676972,0.1159,2.02,187.5197,0.086,465.0,Unknown,3804.0,0.46,0.49,-0.1,4.8,134.2021746,21.5026882,166.169,16.01,11.855,15.1312,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1052568313867783,2.160672619884399,0.10966125420951849,6.144185634125646,5.11900527676209,0.3987761199573678,0.3784364357202451,8.244071270295786
1,1,Transit,3.35585,0.1159,1.59,187.5197,0.086,722.0,Unknown,4374.0,0.49,0.51,-0.95,4.76,136.3614923,21.6685886,75.1691,13.423,9.662,12.7423,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.9516578757114464,1.4715197692160988,0.10966125420951849,6.583409222158765,4.332955868639428,0.412109650826833,0.3987761199573678,8.383661798791715
1,1,Transit,10.367437,0.1159,2.11,187.5197,0.086,437.0,Unknown,3779.0,0.52,0.56,0.26,4.74,132.7075876,21.7890367,162.408,15.72,11.46,14.6951,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1346227261911428,2.4307528645859904,0.10966125420951849,6.082218910376446,5.0962501408357435,0.44468582126144574,0.41871033485818504,8.237479288613633
1,1,Transit,26.201446,0.1159,2.26,187.5197,0.086,450.0,Unknown,4801.0,0.7,0.71,-0.18,4.6,125.9864854,22.663226,105.58,11.903,9.501,11.6828,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1817271953786161,3.303270133653621,0.10966125420951849,6.111467339502679,4.668895876868636,0.5364933705145685,0.5306282510621704,8.4767877767812
1,1,Transit,7.187257,0.1159,2.41,187.5197,0.086,640.0,Unknown,4599.0,0.63,0.66,-0.26,4.65,126.3726821,23.2974061,320.336,15.15,12.3,14.8131,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.2267122912954254,2.1025789211316153,0.10966125420951849,6.46302945692067,5.772487304663188,0.5068176023684519,0.48858001481867097,8.433811582477187
1,2,Transit,4.688418,0.1159,3.26,187.5197,0.086,908.0,Unknown,5077.0,0.85,0.83,0.13,4.5,130.8783479,24.4229559,201.856,12.572,10.381,12.3271,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.449269160281279,1.7384321778458327,0.10966125420951849,6.812345094177479,5.312496367721306,0.6043159668533294,0.6151856390902334,8.532672762264625
1,2,Transit,12.550171,0.1159,2.67,187.5197,0.086,655.0,Unknown,5077.0,0.85,0.83,0.13,4.5,130.8783479,24.4229559,201.856,12.572,10.381,12.3271,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3001916620664788,2.606399167172279,0.10966125420951849,6.486160788944089,5.312496367721306,0.6043159668533294,0.6151856390902334,8.532672762264625
1,1,Transit,9.032178,0.1159,1.38,187.5197,0.086,518.0,Unknown,4385.0,0.49,0.54,-0.66,4.78,199.0996546,-14.4447454,453.567,14.585,12.204,14.1826,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.8671004876833833,2.305797726954846,0.10966125420951849,6.251903883165888,6.119345317494522,0.43178241642553783,0.3987761199573678,8.386172928977834
1,2,Transit,2.399964,0.031,1.32,187.5197,0.13,903.0,Unknown,4402.71,0.62,0.7,0.02,4.46,170.1031027,1.2858679,252.596,14.166,11.423,13.9152,1,0,0,0,0,0,0,0,1,1,0,0,0,5.23920251071117,0.8415671856782186,1.223764843330766,0.03052920503482287,6.806829360392176,5.535742449568016,0.5306282510621704,0.4824261492442927,8.39020264644644
1,2,Transit,5.608352,0.055,1.93,187.5197,0.12,903.0,Unknown,4402.71,0.62,0.7,0.02,4.46,170.1031027,1.2858679,252.596,14.166,11.423,13.9152,1,0,0,0,0,0,0,0,1,1,0,0,0,5.23920251071117,1.0750024230289759,1.88833430356508,0.05354076692802982,6.806829360392176,5.535742449568016,0.5306282510621704,0.4824261492442927,8.39020264644644
1,2,Transit,4.163873,0.1159,1.54,187.5197,0.086,1158.0,Unknown,5789.0,1.04,0.98,-0.02,4.39,204.0355092,-14.0092516,489.368,13.449,11.776,13.3115,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.9321640810304452,1.6416868793434776,0.10966125420951849,7.055312843339752,6.1951561296381294,0.6830968447064438,0.712949807856125,8.663887570567042
1,2,Transit,19.991944,0.1159,2.74,187.5197,0.086,687.0,Unknown,5789.0,1.04,0.98,-0.02,4.39,204.0355092,-14.0092516,489.368,13.449,11.776,13.3115,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3190856114264407,3.0441387450751933,0.10966125420951849,6.5337888379333435,6.1951561296381294,0.6830968447064438,0.712949807856125,8.663887570567042
1,1,Transit,7.806164,0.1159,2.54,187.5197,0.086,934.0,Unknown,5769.0,1.05,1.02,0.08,4.4,206.6522408,-11.8049588,694.734,14.195,12.497,13.9854,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.264126727145683,2.175451930825826,0.10966125420951849,6.840546529288687,6.544967403375491,0.7030975114131134,0.7178397931503169,8.660427359502146
1,3,Transit,3.665912,0.1159,1.37,187.5197,0.086,1160.0,Unknown,5791.0,0.95,0.98,-0.05,4.47,140.4451478,18.469628,176.051,11.125,9.691,11.1147,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.8628899551470398,1.5402833135842697,0.10966125420951849,7.057036981697891,5.176437826663961,0.6830968447064438,0.6678293725756554,8.664232934065552
1,3,Transit,8.234885,0.1159,1.92,187.5197,0.086,885.0,Unknown,5791.0,0.95,0.98,-0.05,4.47,140.4451478,18.469628,176.051,11.125,9.691,11.1147,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.0715836162801904,2.222988160947789,0.10966125420951849,6.786716950605081,5.176437826663961,0.6830968447064438,0.6678293725756554,8.664232934065552
1,3,Transit,14.871387,0.1159,2.23,187.5197,0.086,727.0,Unknown,5791.0,0.95,0.98,-0.05,4.47,140.4451478,18.469628,176.051,11.125,9.691,11.1147,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.172482137234565,2.7645179283249144,0.10966125420951849,6.590301048196686,5.176437826663961,0.6830968447064438,0.6678293725756554,8.664232934065552
1,1,Transit,15.466805,0.1159,5.55,187.5197,0.086,735.0,Unknown,5698.0,0.99,0.87,-0.21,4.38,201.6168564,-2.2819018,268.515,12.337,10.547,12.0988,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.8794650496471605,2.8013465363001973,0.10966125420951849,6.601230118728877,5.596624047427255,0.6259384308664953,0.688134638736401,8.648045999835
1,1,Transit,3.793306,0.1159,1.56,187.5197,0.086,543.0,Unknown,3669.0,0.41,0.43,-0.04,4.86,129.1299193,10.1472175,91.722,15.296,10.964,14.3753,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.9400072584914712,1.5672203612441373,0.10966125420951849,6.298949246855942,4.529605769118101,0.35767444427181594,0.3435897043900769,8.207946941048617
1,1,Transit,5.7385647,0.0632,2.25,187.5197,0.086,1066.0,Unknown,5790.0,0.92,0.96,-0.12,4.49,124.6426189,13.5027816,500.497,13.707,12.016,13.5297,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1786549963416462,1.9078469497243526,0.061283228416898525,6.9726062513017535,6.217597625330259,0.6729444732424258,0.6523251860396903,8.66406026722579
1,1,Transit,21.0267366,0.1599,2.29,187.5197,0.086,624.0,Unknown,5568.0,0.86,0.9,-0.11,4.52,128.3219134,13.6613758,355.54,13.268,11.508,13.148,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1908875647772805,3.0922570154790403,0.14833379450569348,6.437751649736401,5.876446435523715,0.6418538861723948,0.6205764877251099,8.624970783589669
1,1,Transit,16.3488637,0.145,3.72,187.5197,0.086,735.0,Unknown,5794.0,1.0,0.98,-0.02,4.43,131.9386628,16.3289144,517.687,13.748,11.952,13.4792,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,1.551808799597464,2.8535270114527322,0.13540463700620295,6.601230118728877,6.251300618386639,0.6830968447064438,0.6931471805599453,8.664750755773852
1,1,Transit,11.2510285,0.0863,2.68,187.5197,0.086,888.0,Unknown,5650.0,0.91,0.93,-0.07,4.49,133.8081054,18.9497263,480.307,13.699,11.989,13.5733,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3029127521808397,2.5056098926500345,0.08277742645756815,6.790097235513905,6.176505320146788,0.6575200029167941,0.6471032420585384,8.639587799629844
1,2,Transit,1.422614,0.02288,1.43,4.3,0.093,1328.0,Unknown,4916.0,0.72,0.79,0.02,4.46,169.4490102,3.8665038,109.749,11.726,9.454001,11.527,0,0,0,0,0,0,0,0,1,1,0,0,0,1.667706820558076,0.8878912573524571,0.8848471224990819,0.02262217803627965,7.192182058713246,4.707266379539107,0.5822156198526637,0.5423242908253617,8.50045386741194
1,2,Transit,5.340888,0.05528,3.2,7.9,0.089,854.0,Unknown,4916.0,0.72,0.79,0.02,4.46,169.4490102,3.8665038,109.749,11.726,9.454001,11.527,0,0,0,0,0,0,0,0,1,1,0,0,0,2.186051276738094,1.4350845252893227,1.8470188217326982,0.05380613455852732,6.75110146893676,4.707266379539107,0.5822156198526637,0.5423242908253617,8.50045386741194
1,1,Transit,23.448172,0.1159,2.906,187.5197,0.086,903.0,Unknown,5561.0,1.05,0.82,-0.021,4.31,238.8197061,-21.0269691,187.222,11.372,9.623,11.5285,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3625138324544872,3.196555448299676,0.10966125420951849,6.806829360392176,5.237622117237539,0.598836501088704,0.7178397931503169,8.62371303479391
1,1,Transit,15.937039,0.1159,2.359,187.5197,0.086,903.0,Unknown,5601.0,0.94,0.82,-0.216,4.41,243.6800912,-19.3468837,185.947,12.636,9.875,12.1351,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.2116433106301556,2.829502880557334,0.10966125420951849,6.806829360392176,5.230825154222957,0.598836501088704,0.6626879730752367,8.630878955820053
1,1,Transit,20.645099,0.1159,2.413,187.5197,0.086,903.0,Unknown,4348.0,0.62,0.76,-0.351,4.73,337.8588454,-13.2644554,176.965,13.794,10.957,13.3983,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.22759166992457,3.074779054688058,0.10966125420951849,6.806829360392176,5.181586901744544,0.5653138090500605,0.4824261492442927,8.37770121259764
1,3,Transit,5.025598,0.1159,1.332,187.5197,0.086,903.0,Unknown,4663.0,0.66,0.75,-0.25,4.67,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.846726268488246,1.7960167275634875,0.10966125420951849,6.806829360392176,5.335651686194727,0.5596157879354227,0.5068176023684519,8.447628728030327
1,3,Transit,9.660186,0.1159,1.361,187.5197,0.086,903.0,Unknown,4663.0,0.66,0.75,-0.25,4.67,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.8590852581033759,2.36651586699073,0.10966125420951849,6.806829360392176,5.335651686194727,0.5596157879354227,0.5068176023684519,8.447628728030327
1,3,Transit,20.201085,0.1159,1.948,187.5197,0.086,903.0,Unknown,4663.0,0.66,0.75,-0.25,4.67,332.6357627,-11.1661157,206.608,13.581,11.042,13.2207,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.0811269743270902,3.0540523596136366,0.10966125420951849,6.806829360392176,5.335651686194727,0.5596157879354227,0.5068176023684519,8.447628728030327
1,1,Transit,5.761612,0.1159,1.313,187.5197,0.086,903.0,Unknown,5682.0,0.88,0.73,-0.234,4.42,329.7262534,-10.8750666,185.55,11.789,9.934,11.3732,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.8385453832493022,1.9112613231659008,0.10966125420951849,6.806829360392176,5.228699299667167,0.5481214085096876,0.6312717768418579,8.645234541297121
1,3,Transit,4.44117,0.0511,1.61,187.5197,0.086,974.0,G3 V,5413.0,0.85,0.9,-0.03,4.52,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,0.959350221334602,1.6939941112722672,0.04983723484717165,6.882437470997847,5.1981820645419425,0.6418538861723948,0.6151856390902334,8.596743470174246
1,3,Transit,6.42904,0.0654,2.75,187.5197,0.086,861.0,G3 V,5413.0,0.85,0.9,-0.03,4.52,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3217558399823195,2.0053966444599256,0.06335031550076171,6.759255270663693,5.1981820645419425,0.6418538861723948,0.6151856390902334,8.596743470174246
1,3,Transit,14.09189,0.1103,2.73,187.5197,0.086,663.0,G3 V,5413.0,0.85,0.9,-0.03,4.52,243.4509662,-24.7870527,179.943,12.573,10.142,12.2573,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3164082336557241,2.7141575134457643,0.10463024907808292,6.498282149476434,5.1981820645419425,0.6418538861723948,0.6151856390902334,8.596743470174246
1,1,Transit,2.14084,0.1159,3.207,187.5197,0.086,903.0,Unknown,5377.0,0.97,0.98,0.018,4.45,67.8205302,19.8316901,144.202,11.109,9.237001,10.8824,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.4367498046083838,1.1444902800677244,0.10966125420951849,6.806829360392176,4.978125876400517,0.6830968447064438,0.6780335427498971,8.59007183682881
1,1,Transit,3.114905,0.1159,13.024,187.5197,0.086,903.0,Unknown,4925.0,0.74,0.96,-0.107,4.68,128.0670932,11.6307099,442.813,14.492,12.391,14.3938,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,2.6407701476189334,1.4146157475927963,0.10966125420951849,6.806829360392176,6.0954033025435645,0.6729444732424258,0.5538851132264376,8.502282578680484
1,1,Transit,9.844077,0.1159,2.945,187.5197,0.086,903.0,Unknown,5479.0,0.92,0.85,-0.064,4.44,130.7988719,13.0094226,463.88,13.589,11.87,13.4436,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3724489542978375,2.383619032312058,0.10966125420951849,6.806829360392176,6.14177930776685,0.6151856390902334,0.6523251860396903,8.608860379942062
1,1,Transit,11.02066,0.1159,2.061,187.5197,0.086,903.0,Unknown,6138.0,1.49,1.16,0.049,4.16,123.1361518,13.6884986,229.567,10.47,9.163,10.4244,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1187416599632753,2.486626836085503,0.10966125420951849,6.806829360392176,5.440541492650844,0.7701082216960736,0.9122827104766162,8.722417141427496
1,2,Transit,4.521953,0.1159,1.593,187.5197,0.086,903.0,Unknown,5789.0,0.91,0.73,-0.292,4.39,137.3794986,16.3558324,359.439,12.783,11.287,12.6473,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.9528155065565274,1.7087316020628307,0.10966125420951849,6.806829360392176,5.887322732976127,0.5481214085096876,0.6471032420585384,8.663887570567042
1,2,Transit,16.43445,0.1159,2.213,187.5197,0.086,903.0,Unknown,5789.0,0.91,0.73,-0.292,4.39,137.3794986,16.3558324,359.439,12.783,11.287,12.6473,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1672050801337215,2.858448133888712,0.10966125420951849,6.806829360392176,5.887322732976127,0.5481214085096876,0.6471032420585384,8.663887570567042
1,1,Transit,14.453895,0.1159,2.243,187.5197,0.086,903.0,Unknown,5822.0,1.54,1.12,-0.091,4.11,130.5013137,20.3593003,696.1,13.164,11.557,12.9572,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1764988273251809,2.7378610751308625,0.10966125420951849,6.806829360392176,6.546928872492353,0.7514160886839212,0.9321640810304452,8.66957087183712
1,1,Transit,5.776475,0.1159,1.736,187.5197,0.086,903.0,Unknown,5937.0,1.15,0.91,-0.176,4.28,132.7193327,25.0380824,161.61,10.415,9.007,10.2998,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.006496999760304,1.9134570552470294,0.10966125420951849,6.806829360392176,5.091354695837631,0.6471032420585384,0.7654678421395714,8.689127655323706
1,1,Transit,12.832235,0.1159,1.693,187.5197,0.086,903.0,Unknown,4200.0,0.69,0.82,-0.008,4.67,202.897887,-12.0951142,195.149,14.107,10.994,13.5859,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.9906558138294619,2.627001737826026,0.10966125420951849,6.806829360392176,5.278874574503387,0.598836501088704,0.5247285289349821,8.343077871169383
1,1,Transit,2.060438,0.1159,2.88,187.5197,0.086,903.0,Unknown,4823.0,0.73,0.92,-0.206,4.67,205.1596569,-11.1172332,687.973,16.029,13.392,15.5122,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.355835153635182,1.118558042976032,0.10966125420951849,6.806829360392176,6.5352020830179525,0.6523251860396903,0.5481214085096876,8.481358738407021
1,1,Transit,8.777247,0.1159,2.181,187.5197,0.086,903.0,Unknown,4603.0,0.75,0.86,-0.045,4.62,283.0317641,-27.1807287,182.207,13.265,10.514,12.8995,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.157195612767007,2.280057951577643,0.10966125420951849,6.806829360392176,5.210616661117048,0.6205764877251099,0.5596157879354227,8.434680769841773
1,2,Transit,4.01593,0.0503,1.655,7.7,0.11,1310.0,Unknown,5705.0,1.14,1.05,0.235,4.46,240.0333095,-23.1894196,192.69,11.344,9.47,11.184,0,0,0,0,0,0,0,0,0,1,0,0,0,2.163323025660538,0.9764446546939022,1.61261884789034,0.04907583764659263,7.1785454837637,5.266258942854148,0.7178397931503169,0.76080582903376,8.649273531773446
1,2,Transit,10.56103,0.0959,2.49,7.4,0.086,949.0,Unknown,5705.0,1.14,1.05,0.235,4.46,240.0333095,-23.1894196,192.69,11.344,9.47,11.184,0,0,0,0,0,0,0,0,0,1,0,0,0,2.128231705849268,1.2499017362143359,2.447639959621052,0.09157594348720946,6.856461984594587,5.266258942854148,0.7178397931503169,0.76080582903376,8.649273531773446
